RAWfilename	Latitude	Longitude	Date_Time	Pressure [dbar]	Vol [L] (sampled for this depth bin)	Flux_mgC_m2	Flux_mgC_m2_from0.1200sizeclass_eta0.62_b66	Flux_mgC_m2_from0.0254sizeclass_eta0.62_b132	Flux_mgC_m2_from0.0254sizeclass_eta0.62_b66	Flux_MiP_mgC_m2	Flux_MaP_mgC_m2	Flux_MiP_mgC_m2_from0.1200sizeclass_eta0.62_b66	Flux_MaP_mgC_m2_eta0.62_b66	Flux_MiP_mgC_m2_from0.0254sizeclass_eta0.62_b132	Flux_MiP_mgC_m2_from0.0254sizeclass_eta0.62_b66	MiP_abun	MaP_abun	Mip_POC_cont_mgC_m3	Map_POC_cont_mgC_m3	Mip_POC_cont_mgC_m3_extendendTo0.0254sizeclass	Respi_nmolO2_l_h	Respi_Iversen_nmolO2_l_h	Respi_Reminer_kRemPoc0013_nmolO2_l_h	Respi_Reminer_kRemPoc0003_nmolO2_l_h	Respi_Reminer_kRemPoc0031_nmolO2_l_h	Respi_Reminer_kRemPoc0100_nmolO2_l_h	Respi_Reminer_kRemPoc0500_nmolO2_l_h	Respi_nmolO2_l_h_from0.0254sizeclass	Respi_Iversen_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0013_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0003_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0031_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0100_nmolO2_l_h_from0.0254sizeclass	Respi_Reminer_kRemPoc0500_nmolO2_l_h_from0.0254sizeclass
ensuse001b-022-04-ASC_000101LP_DEPTH_LPM.txt	-33.951	10.803	2021-06-20T01:47:08	457.5	23.4	3.8927	1.9464	18.096	9.0478	3.3226	0.35732	1.6613	0.17866	17.525	8.7627	19.401	0.042735	0.45284	0.013617	4.5347	0.43889	0.43889	0.022609	0.0052174	0.053913	0.17391	0.86956	3.2872	3.2872	0.25581	0.059034	0.61002	1.9678	9.839
ensuse001b-022-04-ASC_000101LP_DEPTH_LPM.txt	-33.951	10.803	2021-06-20T01:47:08	467.5	24.6	4.7411	2.3706	10.045	5.0224	3.0427	1.2935	1.5214	0.64675	8.3463	4.1731	17.764	0.0813	0.41066	0.040267	1.5828	0.43984	0.43984	0.021818	0.0050349	0.052028	0.16783	0.83916	1.2684	1.2684	0.087434	0.020177	0.2085	0.67257	3.3628
ensuse001b-022-04-ASC_000101LP_DEPTH_LPM.txt	-33.951	10.803	2021-06-20T01:47:08	477.5	24.0	4.0818	2.0409	11.708	5.8541	2.9448	0.92949	1.4724	0.46475	10.571	5.2856	17.375	0.083334	0.40162	0.032498	2.3551	0.40967	0.40967	0.020582	0.0047497	0.04908	0.15832	0.79162	1.7698	1.7698	0.12981	0.029957	0.30956	0.99858	4.9929
ensuse001b-022-04-ASC_000101LP_DEPTH_LPM.txt	-33.951	10.803	2021-06-20T01:47:08	487.5	22.2	7.9506	3.9753	11.81	5.9051	3.906	3.3715	1.953	1.6857	7.7656	3.8828	19.369	0.09009	0.47815	0.078647	1.15	0.5727	0.5727	0.026258	0.0060596	0.062615	0.20199	1.0099	1.0508	1.0508	0.063026	0.014544	0.15029	0.48481	2.4241
ensuse001b-022-04-ASC_000101LP_DEPTH_LPM.txt	-33.951	10.803	2021-06-20T01:47:08	497.5	22.2	5.2308	2.6154	10.047	5.0236	3.2207	1.7858	1.6103	0.89289	8.0371	4.0185	18.874	0.045045	0.43834	0.044236	1.4184	0.46074	0.46074	0.02242	0.0051738	0.053463	0.17246	0.86231	1.1475	1.1475	0.076172	0.017578	0.18164	0.58594	2.9297
ensuse001b-022-04-ASC_000101LP_DEPTH_LPM.txt	-33.951	10.803	2021-06-20T01:47:08	512.5	25.2	3.572	1.786	25.387	12.693	3.1768	0.0	1.5884	0.0	24.991	12.496	17.937	0.0	0.42336	0.0	7.3969	0.39543	0.39543	0.020148	0.0046496	0.048046	0.15499	0.77493	5.1198	5.1198	0.40418	0.093273	0.96382	3.1091	15.545
ensuse001b-022-04-ASC_000101LP_DEPTH_LPM.txt	-33.951	10.803	2021-06-20T01:47:08	532.5	24.0	10.774	5.3872	13.093	6.5467	2.8363	7.9381	1.4181	3.969	5.1552	2.5776	17.0	0.125	0.39338	0.16812	0.65487	0.57733	0.57733	0.023596	0.0054452	0.056267	0.18151	0.90753	0.76328	0.76328	0.037347	0.0086186	0.089059	0.28729	1.4364
ensuse001b-022-04-ASC_000101LP_DEPTH_LPM.txt	-33.951	10.803	2021-06-20T01:47:08	552.5	24.0	8.7881	4.394	12.304	6.1522	3.6025	4.7705	1.8013	2.3853	7.1189	3.5594	17.958	0.125	0.44599	0.11367	1.0242	0.56671	0.56671	0.024629	0.0056836	0.05873	0.18945	0.94727	0.9711	0.9711	0.05509	0.012713	0.13137	0.42377	2.1188
ensuse001b-022-04-ASC_000101LP_DEPTH_LPM.txt	-33.951	10.803	2021-06-20T01:47:08	572.5	22.8	4.471	2.2355	21.391	10.695	4.0341	0.0	2.0171	0.0	20.954	10.477	19.298	0.0	0.48609	0.0	5.4944	0.4507	0.4507	0.022306	0.0051475	0.053191	0.17158	0.85792	3.8136	3.8136	0.28919	0.066735	0.6896	2.2245	11.123
ensuse001b-022-04-ASC_000101LP_DEPTH_LPM.txt	-33.951	10.803	2021-06-20T01:47:08	592.5	23.4	9.4564	4.7282	12.81	6.4051	3.6865	5.1314	1.8432	2.5657	7.0402	3.5201	18.846	0.12821	0.46052	0.12268	1.0113	0.59328	0.59328	0.02553	0.0058915	0.060879	0.19638	0.98191	0.97453	0.97453	0.053965	0.012453	0.12869	0.41512	2.0756
ensuse001b-022-04-ASC_000101LP_DEPTH_LPM.txt	-33.951	10.803	2021-06-20T01:47:08	612.5	33.6	4.7558	2.3779	14.532	7.266	4.0576	0.69819	2.0288	0.3491	13.834	6.9169	20.655	0.029762	0.50858	0.019998	3.018	0.46584	0.46584	0.022804	0.0052624	0.054378	0.17541	0.87706	2.1446	2.1446	0.15267	0.03523	0.36405	1.1743	5.8717
ensuse001b-022-04-ASC_000101LP_DEPTH_LPM.txt	-33.951	10.803	2021-06-20T01:47:08	622.5	15.0	4.0751	2.0375	20.776	10.388	3.743	0.0	1.8715	0.0	20.444	10.222	18.467	0.0	0.45836	0.0	5.434	0.41227	0.41227	0.020333	0.0046923	0.048487	0.15641	0.78204	3.6979	3.6979	0.27763	0.064068	0.66203	2.1356	10.678
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	326.6	12.0	10.708	5.3538	35.892	17.946	1.8187	8.8889	0.90936	4.4445	27.003	13.501	10.167	0.33334	0.24418	0.22805	3.6201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	351.8	12.0	3.6564	1.8282	28.211	14.106	2.0792	1.1622	1.0396	0.58109	26.634	13.317	10.667	0.083333	0.25895	0.038442	3.5495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	356.4	12.0	4.0052	2.0026	29.839	14.92	1.7815	1.3936	0.89077	0.6968	27.615	13.808	11.583	0.16667	0.26357	0.053109	3.7047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	372.7	12.0	2.6497	1.3248	29.107	14.553	2.6497	0.0	1.3248	0.0	29.107	14.553	14.25	0.0	0.34028	0.0	3.8475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	383.1	12.0	2.8132	1.4066	30.298	15.149	2.1164	0.69678	1.0582	0.34839	29.601	14.801	15.333	0.083333	0.33416	0.026554	3.968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	382.5	12.0	4.7211	2.3606	29.798	14.899	2.4975	1.3936	1.2487	0.6968	27.574	13.787	13.75	0.16667	0.32851	0.053109	3.6466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	381.3	12.0	2.491	1.2455	29.659	14.829	2.491	0.0	1.2455	0.0	29.659	14.829	13.583	0.0	0.32804	0.0	3.9289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	386.4	12.0	3.9845	1.9923	30.122	15.061	2.8727	0.69678	1.4364	0.34839	29.01	14.505	15.0	0.083333	0.35954	0.026554	3.8272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	388.4	12.0	4.9639	2.482	31.034	15.517	2.1768	2.7871	1.0884	1.3936	28.247	14.124	11.5	0.33333	0.28052	0.10621	3.7712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	387.2	12.0	1.7451	0.87257	27.827	13.913	1.7451	0.0	0.87257	0.0	27.827	13.913	11.833	0.0	0.26311	0.0	3.7354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	383.3	12.0	29.203	14.601	55.898	27.949	4.4874	21.81	2.2437	10.905	31.183	15.591	15.75	1.25	0.46048	0.64322	4.0052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	385.5	12.0	4.0145	2.0072	27.55	13.775	2.0596	1.9549	1.0298	0.97746	25.596	12.798	10.667	0.083333	0.26082	0.055995	3.4137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	373.7	12.0	2.4382	1.2191	29.003	14.502	1.7414	0.69678	0.87071	0.34839	28.307	14.153	13.5	0.083333	0.28786	0.026554	3.807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	383.3	12.0	1.601	0.80049	26.75	13.375	1.601	0.0	0.80049	0.0	26.75	13.375	11.25	0.0	0.24604	0.0	3.6063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	379.3	12.0	1.6939	0.84696	27.993	13.996	1.6939	0.0	0.84696	0.0	27.993	13.996	11.833	0.0	0.26413	0.0	3.7648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	374.9	12.0	4.2606	2.1303	29.598	14.799	1.6089	2.6517	0.80443	1.3259	26.947	13.473	11.917	0.16667	0.25769	0.082549	3.6272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	372.8	12.0	1.9242	0.9621	27.084	13.542	1.5092	0.0	0.75458	0.0	26.669	13.334	11.167	0.0	0.23971	0.0	3.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	382.3	12.0	2.2257	1.1129	28.869	14.434	2.2257	0.0	1.1129	0.0	28.869	14.434	14.833	0.0	0.33022	0.0	3.854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	385.2	12.0	3.0096	1.5048	29.356	14.678	1.8474	1.1622	0.92369	0.58109	28.194	14.097	13.333	0.083333	0.29579	0.038442	3.7662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	385.1	12.0	2.3063	1.1532	27.708	13.854	2.3063	0.0	1.1532	0.0	27.708	13.854	11.917	0.0	0.29519	0.0	3.6904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	381.1	12.0	1.5332	0.76659	27.422	13.711	1.5332	0.0	0.76659	0.0	27.422	13.711	10.833	0.0	0.23649	0.0	3.6959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	383.3	12.0	2.4395	1.2198	27.706	13.853	2.0245	0.0	1.0122	0.0	27.29	13.645	11.583	0.0	0.26828	0.0	3.6525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	387.0	12.0	0.86069	0.43035	26.938	13.469	0.86069	0.0	0.43035	0.0	26.938	13.469	10.167	0.0	0.19563	0.0	3.6688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	386.1	12.0	2.0582	1.0291	27.36	13.68	2.0582	0.0	1.0291	0.0	27.36	13.68	10.083	0.0	0.24698	0.0	3.6468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	379.2	12.0	5.9709	2.9854	31.01	15.505	2.074	2.6517	1.037	1.3259	27.113	13.556	12.833	0.16667	0.29387	0.082549	3.6175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	366.2	12.0	3.9419	1.971	29.749	14.875	2.0829	1.859	1.0415	0.92948	27.89	13.945	12.833	0.16667	0.29646	0.064996	3.7247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	379.8	12.0	2.5594	1.2797	26.64	13.32	1.4476	0.69678	0.72378	0.34839	25.529	12.764	10.667	0.083333	0.23125	0.026554	3.4456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	372.1	12.0	6.3979	3.199	32.368	16.184	2.182	2.5558	1.091	1.2779	28.152	14.076	12.333	0.25	0.29042	0.091551	3.7581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	375.5	12.0	2.0078	1.0039	27.979	13.989	2.0078	0.0	1.0039	0.0	27.979	13.989	12.167	0.0	0.28287	0.0	3.7368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	381.3	12.0	5.627	2.8135	31.541	15.771	2.6562	2.5558	1.3281	1.2779	28.571	14.285	15.417	0.25	0.36192	0.091551	3.7865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	372.8	12.0	3.3787	1.6894	29.636	14.818	2.9637	0.0	1.4818	0.0	29.221	14.61	14.25	0.0	0.35679	0.0	3.8456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	387.6	12.0	5.9561	2.9781	31.318	15.659	2.424	3.1171	1.212	1.5586	27.786	13.893	13.083	0.16667	0.31075	0.094437	3.6867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	380.0	12.0	4.9932	2.4966	30.953	15.477	2.3415	2.6517	1.1708	1.3259	28.302	14.151	12.917	0.16667	0.31227	0.082549	3.757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	396.0	12.0	4.1095	2.0548	29.602	14.801	2.2505	1.859	1.1253	0.92948	27.743	13.871	11.25	0.16667	0.27942	0.064996	3.6856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	368.2	12.0	2.673	1.3365	27.504	13.752	1.5612	0.69678	0.7806	0.34839	26.392	13.196	12.083	0.083333	0.25905	0.026554	3.5524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	379.6	12.0	1.0481	0.52406	26.328	13.164	1.0481	0.0	0.52406	0.0	26.328	13.164	10.333	0.0	0.20705	0.0	3.5747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	376.2	12.0	1.4503	0.72513	26.094	13.047	1.4503	0.0	0.72513	0.0	26.094	13.047	11.0	0.0	0.23575	0.0	3.5217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	378.5	12.0	1.7951	0.89756	26.996	13.498	1.3801	0.0	0.69004	0.0	26.581	13.29	11.75	0.0	0.24393	0.0	3.5868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	378.8	12.0	2.0927	1.0464	27.873	13.937	2.0927	0.0	1.0464	0.0	27.873	13.937	13.083	0.0	0.29894	0.0	3.7327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	370.5	12.0	1.8622	0.93109	26.75	13.375	1.8622	0.0	0.93109	0.0	26.75	13.375	12.167	0.0	0.2706	0.0	3.5841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	373.8	12.0	3.2868	1.6434	30.139	15.069	1.7599	0.69678	0.87996	0.34839	28.612	14.306	11.833	0.083333	0.26489	0.026554	3.8482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	380.6	12.0	3.946	1.973	29.258	14.629	1.9537	1.1622	0.97685	0.58109	27.266	13.633	11.417	0.083333	0.26426	0.038442	3.6641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	385.5	12.0	4.069	2.0345	29.922	14.961	2.21	1.859	1.105	0.92948	28.063	14.032	13.25	0.16667	0.30241	0.064996	3.7508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	394.4	12.0	2.907	1.4535	28.605	14.303	1.7449	1.1622	0.87243	0.58109	27.443	13.722	11.667	0.083333	0.25557	0.038442	3.6995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	382.2	12.0	2.144	1.072	27.841	13.92	2.144	0.0	1.072	0.0	27.841	13.92	14.0	0.0	0.31882	0.0	3.7195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	379.6	12.0	1.8916	0.94581	27.477	13.739	1.4766	0.0	0.73829	0.0	27.062	13.531	11.75	0.0	0.25131	0.0	3.6474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	379.5	12.0	2.442	1.221	28.1	14.05	1.7452	0.69678	0.8726	0.34839	27.403	13.702	11.167	0.083333	0.24938	0.026554	3.6831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	386.9	12.0	3.8211	1.9105	30.171	15.086	1.9621	1.859	0.98105	0.92948	28.312	14.156	12.5	0.16667	0.28476	0.064996	3.7772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	382.6	12.0	1.3506	0.67529	27.036	13.518	1.3506	0.0	0.67529	0.0	27.036	13.518	11.083	0.0	0.2307	0.0	3.6589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	372.9	12.0	2.5322	1.2661	28.572	14.286	2.5322	0.0	1.2661	0.0	28.572	14.286	12.583	0.0	0.3075	0.0	3.7817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	373.6	12.0	8.932	4.466	34.668	17.334	1.9103	7.0217	0.95513	3.5108	27.646	13.823	12.083	0.41667	0.2775	0.21183	3.7066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	381.1	12.0	4.2921	2.1461	30.437	15.218	2.4332	1.859	1.2166	0.92948	28.578	14.289	14.417	0.16667	0.33324	0.064996	3.8019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	391.1	12.0	3.2532	1.6266	28.626	14.313	2.5564	0.69678	1.2782	0.34839	27.929	13.965	14.25	0.083333	0.33511	0.026554	3.711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	394.5	12.0	6.3518	3.1759	32.177	16.088	2.0725	4.2793	1.0363	2.1397	27.898	13.949	13.25	0.25	0.29686	0.13288	3.7352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	389.9	12.0	9.9828	4.9914	38.3	19.15	2.5013	7.0664	1.2507	3.5332	30.819	15.409	15.333	0.58333	0.35212	0.2391	4.1025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	392.0	12.0	3.8201	1.9101	30.443	15.221	2.4265	1.3936	1.2133	0.6968	29.049	14.525	14.417	0.16667	0.33464	0.053109	3.8694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	383.2	12.0	6.8429	3.4215	32.874	16.437	2.1485	4.2793	1.0743	2.1397	28.179	14.09	13.0	0.25	0.30111	0.13288	3.7633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuse001b-022-04-PAR_000101LP_TIME_LPM.txt	-33.951	10.803	2021-06-18T13:46:28	384.9	12.0	1.8789	0.93947	27.865	13.933	1.8789	0.0	0.93947	0.0	27.865	13.933	11.583	0.0	0.27052	0.0	3.7327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
